#SEED: 0.7346590380184352
SAT0,69.14680591140495,-152.19483512923557,391.7877970673304
SAT1,59.83482093767299,13.31935859997705,382.61616215307737
SAT2,69.81159914477132,-45.02478579945313,429.9302393374467
SAT3,6.10010095184424,118.39375619563566,390.9083559172678
SAT4,40.385528789740704,-175.5759200958839,690.1039794966368
SAT5,-88.79289950901624,149.39451056117838,308.24561906135676
SAT6,87.43944901774009,-104.92639390431428,310.9298753778692
SAT7,-26.58977792308788,134.3566830571757,679.0181218534248
SAT8,-38.434079696308416,95.88761454297025,472.55444272894874
SAT9,77.45681471902122,-37.27954302680834,350.6646745122282
SAT10,44.46661135981719,-58.83891801003348,392.9317356015761
SAT11,22.06736077395719,-68.63418515574128,376.3903544647346
SAT12,-2.5664990813619255,166.8930759614704,448.8745325496513
SAT13,-84.96639454658819,145.81130438487736,402.43684234753397
SAT14,-62.54001290038077,53.25455793258368,582.7124055443974
SAT15,18.39868534354474,83.06608341663457,435.7005215307431
SAT16,-29.674909925746697,89.31614455976148,365.39379768582995
SAT17,-41.94257706824085,-36.93812513366976,359.7523831554375
SAT18,68.24289388551858,22.845994735682638,676.1864518251093
SAT19,9.59783632615435,177.1376837388151,407.74477483076913
ROUTE,-81.63263847934053,-170.43533221687707,79.67932480340278,52.85821552019678
